agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
21371,AVIATUR UNICENTRO,Latin America,2018-09-14,2018-09-18,2022-10-01,2022-12-30,73,45798.92,2,1,91,14,5.214285714285714,0,0.0,1.6514021115331325,10.732015789038218,3,3,3,9
11471,AIDIL TRAVEL & TOURS SDN BHD,APAC,2017-04-05,2017-04-10,2022-10-01,2022-12-29,9,4651.57,3,1,90,13,0.6923076923076923,0,0.0,-0.3677247801253174,8.444960076004334,3,1,2,6
47535,TRAVEL CORE,Latin America,2021-09-07,2022-04-08,2022-10-01,2022-12-23,10,6421.58,9,2,84,13,0.7692307692307693,0,0.6931471805599453,-0.262364264467491,8.767419472323915,3,1,2,6
31480,YUSUF BIN AHMED KANOO CO. LTD. (KSA - EP),Middle East,2019-08-01,2019-09-12,2022-10-01,2022-12-30,813,657570.1,2,1,91,14,58.07142857142857,0,0.0,4.061673779932552,13.39630665332056,3,3,3,9
34447,WORLD CONNECTION TRAVEL AND INCENTIVES SA DE CV,Latin America,2019-10-29,2019-10-31,2022-10-01,2022-12-30,159,74483.87,2,1,91,14,11.357142857142858,0,0.0,2.429846872604973,11.218337870858848,3,3,3,9
7934,SEVEN DIAMOND EXPRESS TRAVEL CO. LTD.,APAC,2016-06-20,2016-06-21,2022-10-01,2022-12-19,26,5774.85,13,2,80,12,2.1666666666666665,0,0.6931471805599453,0.7731898882334817,8.661267561026689,2,3,2,7
20290,INDIKA WISATA,APAC,2018-08-02,2018-08-15,2022-10-01,2022-11-09,18,5275.06,53,8,40,6,3.0,0,2.0794415416798357,1.0986122886681098,8.570745332687162,1,3,2,6
15810,PERSONALE TURISMO LTDA.,Latin America,2017-12-31,2018-02-16,2022-10-01,2022-12-19,51,20123.66,13,2,80,12,4.25,0,0.6931471805599453,1.4469189829363254,9.909651516219029,2,3,3,8
17852,SUPERIOR AT PARAGON TRAVEL SERVICES,APAC,2018-05-07,2018-05-16,2022-10-01,2022-12-23,40,31829.68,9,2,84,13,3.076923076923077,0,0.6931471805599453,1.1239300966523995,10.368154466816868,3,3,3,9
18044,PT. HARYONO DIAN PERTIWI SURABAYA (HARYONO TRAVEL),APAC,2018-05-14,2018-06-07,2022-10-01,2022-12-30,1059,214591.64,2,1,91,14,75.64285714285714,0,0.0,4.326023015986148,12.276492152222346,3,3,3,9
19604,TARGET HOLIDAY TOURS PTE LTD,APAC,2018-07-10,2018-07-19,2022-10-01,2022-12-08,23,6580.48,24,4,69,10,2.3,0,1.3862943611198906,0.8329091229351039,8.791862969987031,2,3,2,7
16609,BETTERBY LIMITED,Africa,2018-02-19,2018-05-28,2022-10-01,2022-11-02,5,2835.23,60,9,33,5,1.0,0,2.1972245773362196,0.0,7.949878341618889,1,1,2,4
36696,YUSUF BIN AHMED KANOO CO. LTD. (KSA - NEOM),Middle East,2020-01-27,2020-01-27,2022-10-01,2022-12-30,1922,2312269.52,2,1,91,14,137.28571428571428,0,0.0,4.922064259914979,14.653740076374602,3,3,3,9
1550,CLASSIC TRAVEL (PVT) LTD(CMB),Middle East,2013-03-20,2013-04-20,2022-10-01,2022-12-30,207,107714.5,2,1,91,14,14.785714285714286,0,0.0,2.6936614636501104,11.587239487322721,3,3,3,9
5463,LABBAIK TRAVEL AND TOURS,Middle East,2015-07-19,2021-02-02,2022-10-01,2022-12-29,50,16113.09,3,1,90,13,3.8461538461538463,0,0.0,1.3470736479666094,9.687387264110008,3,3,3,9
39814,CAMBRIA HOTEL SERVICES,APAC,2020-10-01,2020-10-11,2022-10-01,2022-12-05,10,5040.04,27,4,66,10,1.0,0,1.3862943611198906,0.0,8.525169297541856,2,1,2,5
